Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
TGSRTC - 34330,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:20,15:20,07h 00m,517,29 Seats available,N/A,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TGSRTC - 7647,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:30,18:10,08h 40m,517,31 Seats available,N/A,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TGSRTC - 8799,Rajdhani (AC Semi Sleeper 2+2),09:40,16:40,07h 00m,627,31 Seats available,N/A,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TGSRTC - 1322,LAHARI A/C SLEEPER CUM SEATER,10:20,19:00,08h 40m,627,43 Seats available,N/A,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TGSRTC - 8717,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:20,18:15,06h 55m,517,32 Seats available,N/A,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TGSRTC - 8755,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:20,19:20,07h 00m,517,32 Seats available,N/A,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TGSRTC - 8743,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:45,19:45,07h 00m,517,32 Seats available,N/A,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TGSRTC - 1229,Deluxe (Non AC Seater 2+2),12:50,22:20,09h 30m,450,33 Seats available,N/A,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
BSR Tours And Travels,A/C Sleeper (2+1),22:00,05:30,07h 30m,780,12 Seats available,N/A,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
BSR Tours And Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,05:30,07h 30m,780,19 Seats available,N/A,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
SAIRAJ TRAVELS,A/C Sleeper (2+1),22:15,05:45,07h 30m,700,19 Seats available,N/A,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
YASHWANTH BUS,Non A/C Seater / Sleeper (2+1),21:30,05:45,08h 15m,410,32 Seats available,N/A,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
VSR Tours and Travels,A/C Sleeper (2+1),23:00,05:50,06h 50m,674,25 Seats available,N/A,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TGSRTC - 7266,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:20,03:20,03h 00m,260,1 Seat available,N/A,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7190,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:45,03:45,03h 00m,260,10 Seats available,N/A,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7001,e-SUP LUXURY (2+2),01:00,04:00,03h 00m,260,37 Seats available,N/A,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7192,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:15,04:20,03h 05m,260,2 Seats available,N/A,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 9508,Rajdhani (AC Semi Sleeper 2+2),01:20,04:20,03h 00m,315,6 Seats available,N/A,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7375,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:45,05:00,03h 15m,260,1 Seat available,N/A,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7003,e-SUP LUXURY (2+2),02:00,05:00,03h 00m,260,37 Seats available,N/A,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7005,e-SUP LUXURY (2+2),02:50,05:50,03h 00m,260,34 Seats available,N/A,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7007,e-SUP LUXURY (2+2),03:10,06:10,03h 00m,260,34 Seats available,N/A,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7009,e-SUP LUXURY (2+2),03:30,06:30,03h 00m,260,31 Seats available,N/A,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7011,e-SUP LUXURY (2+2),04:00,07:00,03h 00m,260,30 Seats available,N/A,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7013,e-SUP LUXURY (2+2),04:30,07:30,03h 00m,260,29 Seats available,N/A,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7015,e-SUP LUXURY (2+2),05:00,08:00,03h 00m,260,28 Seats available,N/A,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7017,e-SUP LUXURY (2+2),05:20,08:20,03h 00m,260,34 Seats available,N/A,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7019,e-SUP LUXURY (2+2),05:20,08:20,03h 00m,260,35 Seats available,N/A,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
IRA Transports,A/C Sleeper (2+1),18:30,20:35,02h 05m,719,21 Seats available,N/A,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
Mythri Tours And Travels,A/C Sleeper (2+1),18:40,22:35,03h 55m,1359,21 Seats available,N/A,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
IRA Transports,VE A/C Sleeper (2+1),19:00,00:00,05h 00m,1499,21 Seats available,N/A,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
IPS Bus Service,NON A/C Sleeper (2+2),05:30,08:00,02h 30m,1200,28 Seats available,N/A,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
Bhumi travels,AC Seater (2+2),00:20,04:10,03h 50m,2000,36 Seats available,N/A,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
APSRTC - 45776,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:30,14:40,08h 10m,555,29 Seats available,N/A,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
APSRTC - 5151,STAR LINER(NON-AC SLEEPER 2+1),18:00,03:15,09h 15m,677,18 Seats available,N/A,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
APSRTC - 5870,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,04:00,09h 30m,522,32 Seats available,N/A,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
APSRTC - 5070,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45,03:25,08h 40m,524,17 Seats available,N/A,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
APSRTC - 5859,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,04:00,09h 00m,522,32 Seats available,N/A,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
APSRTC - 48821,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,04:15,09h 15m,555,33 Seats available,N/A,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
APSRTC - 5054,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,05:00,09h 45m,524,27 Seats available,N/A,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
APSRTC - 5867,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,07:00,11h 30m,602,30 Seats available,N/A,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
APSRTC - 5994,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,05:45,10h 15m,555,33 Seats available,N/A,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
APSRTC - 5181,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,04:40,09h 00m,556,31 Seats available,N/A,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
APSRTC - 5922,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,05:05,09h 20m,522,33 Seats available,N/A,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
APSRTC - 5916,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:50,04:55,09h 05m,572,17 Seats available,N/A,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
APSRTC - 5906,INDRA(A.C. Seater),20:00,05:30,09h 30m,632,26 Seats available,N/A,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
APSRTC - 5926,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,05:35,09h 20m,522,29 Seats available,N/A,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
APSRTC - 5896,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,05:15,09h 00m,522,33 Seats available,N/A,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:45,06:15,08h 30m,565,23 Seats available,N/A,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
Vikram Travels,A/C Seater / Sleeper (2+1),21:55,05:30,07h 35m,659,35 Seats available,N/A,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,500,26 Seats available,N/A,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
IntrCity SmartBus,A/C Sleeper (2+1),23:55,05:50,05h 55m,1279,25 Seats available,N/A,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
Pspk Bus,Non A/C Seater / Sleeper (2+1),21:30,06:30,09h 00m,400,31 Seats available,N/A,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
TGSRTC - 8865,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:30,07:50,30h 20m,451,32 Seats available,N/A,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TGSRTC - 8705,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:10,11:20,06h 10m,451,32 Seats available,N/A,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TGSRTC - 8727,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:00,12:10,06h 10m,451,32 Seats available,N/A,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TGSRTC - 8920,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:20,12:30,06h 10m,451,32 Seats available,N/A,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TGSRTC - 8955,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:00,15:20,08h 20m,451,32 Seats available,N/A,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TGSRTC - 8703,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:00,13:10,06h 10m,451,32 Seats available,N/A,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TGSRTC - 34334,LAHARI A/C SLEEPER CUM SEATER,08:00,14:00,06h 00m,548,35 Seats available,N/A,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TGSRTC - 34330,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:20,14:30,06h 10m,451,29 Seats available,N/A,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TGSRTC - 7647,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:30,17:20,07h 50m,451,31 Seats available,N/A,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TGSRTC - 8799,Rajdhani (AC Semi Sleeper 2+2),09:40,15:50,06h 10m,548,31 Seats available,N/A,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TGSRTC - 6632,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:55,16:15,06h 20m,451,32 Seats available,N/A,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TGSRTC - 8926,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,16:30,06h 30m,451,32 Seats available,N/A,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TGSRTC - 8717,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:20,17:30,06h 10m,451,32 Seats available,N/A,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TGSRTC - 8755,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:20,18:30,06h 10m,451,32 Seats available,N/A,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TGSRTC - 8936,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:30,18:40,06h 10m,451,32 Seats available,N/A,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
SAIRAJ TRAVELS,A/C Sleeper (2+1),22:15,05:00,06h 45m,700,19 Seats available,N/A,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
BSR Tours And Travels,A/C Sleeper (2+1),22:00,04:30,06h 30m,780,15 Seats available,N/A,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,05:30,08h 10m,380,30 Seats available,N/A,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
BSR Tours And Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,04:30,06h 30m,780,20 Seats available,N/A,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
VSR Tours and Travels,A/C Sleeper (2+1),23:00,04:50,05h 50m,764,25 Seats available,N/A,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
APSRTC - 3376,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,06:50,13h 35m,1041,33 Seats available,N/A,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam
APSRTC - 3358,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,09:50,14h 20m,1041,33 Seats available,N/A,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam
APSRTC - 3366,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,10:35,14h 35m,1073,28 Seats available,N/A,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam
APSRTC - 3360,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:40,09:05,12h 25m,1599,33 Seats available,N/A,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam
BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:10,08:00,11h 50m,1329,32 Seats available,N/A,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam
BSR Tours And Travels,A/C Sleeper (2+1),21:10,09:10,12h 00m,1014,26 Seats available,N/A,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam
BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:30,11:05,11h 35m,1299,29 Seats available,N/A,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam
AdShyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),22:30,10:15,11h 45m,600,32 Seats available,N/A,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam
Vikram Travels,A/C Seater / Sleeper (2+1),19:55,08:05,12h 10m,649,34 Seats available,N/A,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam
IntrCity SmartBus,AC Sleeper (2+1),20:40,09:40,13h 00m,899,28 Seats available,N/A,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam
Mythri Tours And Travels,A/C Sleeper (2+1),21:55,09:15,11h 20m,899,26 Seats available,N/A,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam
Kaveri Travels,A/C Sleeper (2+1),22:25,10:20,11h 55m,895,25 Seats available,N/A,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam
Ramana Tours And Travels,A/C Sleeper (2+1),20:00,08:25,12h 25m,749,27 Seats available,N/A,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam
Vikram Travels,VE A/C Sleeper (2+1),23:00,10:45,11h 45m,999,26 Seats available,N/A,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam
TGSRTC - 1777,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:30,21:00,11h 30m,915,31 Seats available,N/A,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 8265,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:30,22:00,11h 30m,914,32 Seats available,N/A,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 6762,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:30,22:00,10h 30m,915,32 Seats available,N/A,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 2085,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:25,03:20,14h 55m,914,29 Seats available,N/A,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 1962,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:45,02:15,13h 30m,914,30 Seats available,N/A,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 2429,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,01:25,12h 25m,1002,32 Seats available,N/A,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 1711,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,03:30,12h 30m,914,20 Seats available,N/A,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 7452,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:15,04:30,13h 15m,915,29 Seats available,N/A,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 2855,Lahari A/C sleeper,16:00,05:45,13h 45m,1591,18 Seats available,N/A,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 9595,Lahari A/C sleeper,16:30,05:40,13h 10m,1591,27 Seats available,N/A,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 2474,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,04:30,12h 00m,915,32 Seats available,N/A,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 7649,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:40,05:30,12h 50m,915,31 Seats available,N/A,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 1759,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,05:50,13h 05m,916,29 Seats available,N/A,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 2765,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,06:30,13h 15m,955,32 Seats available,N/A,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 9681,Lahari A/C sleeper,17:25,05:25,12h 00m,1524,28 Seats available,N/A,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
IntrCity SmartBus,AC Sleeper (2+1),20:50,06:40,09h 50m,899,15 Seats available,N/A,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
Vikram Travels,A/C Sleeper (2+1),20:20,08:30,12h 10m,1129,19 Seats available,N/A,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
Zingbus Plus,A/C Sleeper (2+1),22:30,09:15,10h 45m,915,25 Seats available,N/A,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
AdSRI RATAN TATA EXPRESS,A/C Sleeper (2+1),18:00,05:30,11h 30m,948,23 Seats available,N/A,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
Zingbus Plus,A/C Sleeper (2+1),20:50,07:50,11h 00m,886,25 Seats available,N/A,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 8879,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:15,06:20,06h 05m,451,1 Seat available,N/A,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
TGSRTC - 64187,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:15,10:10,05h 55m,451,29 Seats available,N/A,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
TGSRTC - 34335,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:30,10:45,06h 15m,451,30 Seats available,N/A,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
TGSRTC - 8868,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:50,10:35,05h 45m,451,32 Seats available,N/A,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
TGSRTC - 8795,Rajdhani (AC Semi Sleeper 2+2),06:30,12:30,06h 00m,548,28 Seats available,N/A,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
TGSRTC - 7648,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:30,15:15,07h 45m,451,32 Seats available,N/A,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
TGSRTC - 8982,Rajdhani (AC Semi Sleeper 2+2),07:30,14:45,07h 15m,588,26 Seats available,N/A,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
TGSRTC - 8954,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:05,16:30,08h 25m,451,32 Seats available,N/A,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
TGSRTC - 34339,Rajdhani (AC Semi Sleeper 2+2),08:20,14:15,05h 55m,548,32 Seats available,N/A,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
TGSRTC - 8726,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:45,14:45,06h 00m,451,32 Seats available,N/A,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
BSR Tours And Travels,A/C Sleeper (2+1),23:15,06:00,06h 45m,880,16 Seats available,N/A,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
BSR Tours And Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:30,06:00,06h 30m,880,14 Seats available,N/A,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Bharathi Tours & Travels,A/C Sleeper (2+1),23:00,05:30,06h 30m,690,19 Seats available,N/A,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),23:10,05:00,05h 50m,500,21 Seats available,N/A,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
SAIRAJ TRAVELS,A/C Sleeper (2+1),23:00,05:30,06h 30m,700,15 Seats available,N/A,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
TGSRTC - 8262,Rajdhani (AC Semi Sleeper 2+2),03:30,06:15,02h 45m,297,30 Seats available,N/A,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8380,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:30,08:30,04h 00m,245,28 Seats available,N/A,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8268,Rajdhani (AC Semi Sleeper 2+2),05:00,08:30,03h 30m,297,27 Seats available,N/A,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8368,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:30,09:30,04h 00m,245,32 Seats available,N/A,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8467,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:30,09:15,03h 45m,245,30 Seats available,N/A,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8362,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:40,09:15,03h 35m,245,30 Seats available,N/A,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8364,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:45,09:50,04h 05m,245,30 Seats available,N/A,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
