Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
KSRTC (Kerala) - 2869,Super Fast Non AC Seater (2+3),16:35,20:10,03h 35m,174,41 Seats available,N/A,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 3598,Low Floor AC Seater 2+2,17:10,20:15,03h 05m,253,6 Seats available,N/A,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 2711,Super Fast Non AC Seater (2+3),18:10,21:30,03h 20m,181,49 Seats available,N/A,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 765,Super Fast Non AC Seater (2+3),19:00,22:20,03h 20m,181,49 Seats available,N/A,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 2430,Super Fast Non AC Seater (2+3),19:05,22:35,03h 30m,181,46 Seats available,N/A,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 2819,Super Fast Non AC Seater (2+3),19:05,22:25,03h 20m,181,46 Seats available,N/A,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 2498,Low Floor AC Seater 2+2,19:10,22:15,03h 05m,253,24 Seats available,N/A,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 1902,Super Fast Non AC Seater (2+3),19:40,23:00,03h 20m,181,37 Seats available,N/A,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 2572,Super Fast Non AC Seater (2+3),19:40,23:50,04h 10m,174,42 Seats available,N/A,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 757,Super Fast Non AC Seater (2+3),19:45,23:20,03h 35m,181,39 Seats available,N/A,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 723,Super Fast Non AC Seater (2+3),19:45,23:05,03h 20m,181,47 Seats available,N/A,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 96,Swift Deluxe Non AC Air Bus (2+2),19:50,23:50,04h 00m,216,5 Seats available,N/A,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 994,Super Fast Non AC Seater (2+3),20:00,00:05,04h 05m,174,41 Seats available,N/A,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 549,Super Express Non AC Seater Air Bus (2+2),20:05,00:05,04h 00m,216,11 Seats available,N/A,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 170,Swift Deluxe Non AC Air Bus (2+2),20:15,00:25,04h 10m,216,12 Seats available,N/A,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Crownline Travels,A/C Sleeper (2+1),22:15,23:45,01h 30m,799,17 Seats available,N/A,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:31,01:25,02h 54m,900,24 Seats available,N/A,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Sheraton Tours and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:00,01:45,02h 45m,600,25 Seats available,N/A,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Adrin Travels,A/C Seater/Sleeper (2+1),23:05,02:00,02h 55m,1000,21 Seats available,N/A,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Madhavi Travels,A/C Semi Sleeper (2+2),23:20,02:15,02h 55m,549,28 Seats available,N/A,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 3848,AC MULTI AXLE,13:47,19:11,05h 24m,832,37 Seats available,N/A,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 3785,AC MULTI AXLE,15:24,21:30,06h 06m,832,34 Seats available,N/A,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),16:00,22:10,06h 10m,585,12 Seats available,N/A,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 380,Swift Deluxe Non AC Air Bus (2+2),16:15,22:25,06h 10m,585,19 Seats available,N/A,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 553,Super Express Non AC Seater Air Bus (2+2),16:45,00:10,07h 25m,670,4 Seats available,N/A,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),19:00,02:35,07h 35m,670,34 Seats available,N/A,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),20:00,01:20,05h 20m,474,15 Seats available,N/A,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 1585,Swift Deluxe Non AC Air Bus (2+2),20:40,03:55,07h 15m,670,29 Seats available,N/A,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 1586,Swift Deluxe Non AC Air Bus (2+2),21:30,04:40,07h 10m,670,28 Seats available,N/A,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),22:10,05:30,07h 20m,670,23 Seats available,N/A,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
MMK Travels,A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,700,27 Seats available,N/A,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
DLT BUS,A/C Sleeper (2+1),22:30,05:20,06h 50m,999,13 Seats available,N/A,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,07:30,08h 30m,799,28 Seats available,N/A,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Highline Transports,VE A/C Sleeper (2+1),21:40,04:30,06h 50m,648,20 Seats available,N/A,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:00,05:25,07h 25m,799,19 Seats available,N/A,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 758,Super Fast Non AC Seater (2+3),15:45,22:45,07h 00m,332,40 Seats available,N/A,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 726,Super Fast Non AC Seater (2+3),17:00,00:05,07h 05m,332,48 Seats available,N/A,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 2390,Low Floor AC Seater 2+2,17:30,00:25,06h 55m,475,1 Seat available,N/A,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 3996,Swift Deluxe Non AC Air Bus (2+2),19:00,00:40,05h 40m,381,4 Seats available,N/A,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 2984,Super Fast Non AC Seater (2+3),19:20,02:20,07h 00m,332,38 Seats available,N/A,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 567,Super Express Non AC Seater Air Bus (2+2),20:45,04:05,07h 20m,360,35 Seats available,N/A,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 3922,SWIFT-HYBRID NON AC SEATER CUM SLEEPER,20:46,02:51,06h 05m,381,1 Seat available,N/A,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 3294,Super Fast Non AC Seater (2+3),21:00,04:00,07h 00m,332,44 Seats available,N/A,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 3848,AC MULTI AXLE,21:26,03:56,06h 30m,647,17 Seats available,N/A,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 344,Super Fast Non AC Seater (2+3),21:45,04:25,06h 40m,332,37 Seats available,N/A,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
Sonia Travels,A/C Seater/Sleeper (2+1),23:30,06:38,07h 08m,750,10 Seats available,N/A,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
Madhavi Travels,A/C Sleeper (2+1),23:40,06:40,07h 00m,999,4 Seats available,N/A,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:30,04:50,05h 20m,999,21 Seats available,N/A,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
SONIA LUXURY LINES,VE A/C Seater / Sleeper (2+1),23:59,06:30,06h 31m,900,26 Seats available,N/A,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
Sonia Travels,A/C Semi Sleeper (2+2),23:59,06:45,06h 46m,700,14 Seats available,N/A,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 2818,Super Fast Non AC Seater (2+3),15:00,20:05,05h 05m,247,40 Seats available,N/A,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 2810,Super Fast Non AC Seater (2+3),15:25,20:25,05h 00m,247,47 Seats available,N/A,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 720,Super Fast Non AC Seater (2+3),15:40,20:45,05h 05m,247,45 Seats available,N/A,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 3911,Super Fast Non AC Seater (2+3),17:25,22:00,04h 35m,247,3 Seats available,N/A,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 2900,Low Floor AC Seater 2+2,18:00,23:50,05h 50m,352,4 Seats available,N/A,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 556,Super Express Non AC Seater Air Bus (2+2),18:00,21:55,03h 55m,288,13 Seats available,N/A,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 2453,Low Floor AC Seater 2+2,19:00,23:55,04h 55m,352,8 Seats available,N/A,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 2393,Low Floor AC Seater 2+2,20:30,01:20,04h 50m,352,4 Seats available,N/A,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 827,Super Fast Non AC Seater (2+3),21:00,01:45,04h 45m,247,32 Seats available,N/A,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 2954,Super Express Non AC Seater Air Bus (2+2),21:25,02:15,04h 50m,288,7 Seats available,N/A,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 2454,Low Floor AC Seater 2+2,21:40,02:35,04h 55m,352,13 Seats available,N/A,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 3802,AC MULTI AXLE,22:02,01:42,03h 40m,524,3 Seats available,N/A,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 666,Super Fast Non AC Seater (2+3),22:25,03:15,04h 50m,247,29 Seats available,N/A,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 279,Super Fast Non AC Seater (2+3),23:05,03:55,04h 50m,247,26 Seats available,N/A,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
Galaxy Tours,A/C Semi Sleeper (2+2),21:45,01:45,04h 00m,800,30 Seats available,N/A,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
Sonia Travels,A/C Seater/Sleeper (2+1),23:30,03:50,04h 20m,680,10 Seats available,N/A,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
Cochin Bus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,04:45,04h 50m,700,12 Seats available,N/A,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
Sonia Travels,A/C Semi Sleeper (2+2),23:59,03:45,03h 46m,600,13 Seats available,N/A,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
Kalpaka Travels 1,A/C Sleeper (2+1),23:59,04:30,04h 31m,800,3 Seats available,N/A,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 718,Super Fast Non AC Seater (2+3),13:45,16:05,02h 20m,111,45 Seats available,N/A,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 3911,Super Fast Non AC Seater (2+3),15:30,17:25,01h 55m,111,17 Seats available,N/A,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 1164,Super Fast Non AC Seater (2+3),16:05,18:35,02h 30m,108,40 Seats available,N/A,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 3398,Super Fast Non AC Seater (2+3),17:10,19:40,02h 30m,108,43 Seats available,N/A,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 3996,Swift Deluxe Non AC Air Bus (2+2),17:10,19:00,01h 50m,145,21 Seats available,N/A,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 814,Super Fast Non AC Seater (2+3),17:15,19:15,02h 00m,111,44 Seats available,N/A,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 1129,Super Fast Non AC Seater (2+3),17:31,20:16,02h 45m,108,36 Seats available,N/A,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 3294,Super Fast Non AC Seater (2+3),18:20,21:00,02h 40m,111,47 Seats available,N/A,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 567,Super Express Non AC Seater Air Bus (2+2),18:25,20:45,02h 20m,129,31 Seats available,N/A,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
KSRTC (Kerala) - 3981,Swift Deluxe Non AC Air Bus (2+2),18:55,21:25,02h 30m,145,21 Seats available,N/A,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
Cochin Bus,Bharat Benz A/C Seater /Sleeper (2+1),22:15,23:55,01h 40m,600,12 Seats available,N/A,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
Cochin Bus,A/C Sleeper (2+1),22:40,23:58,01h 18m,900,3 Seats available,N/A,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
Sonia Travels,A/C Seater/Sleeper (2+1),21:25,23:29,02h 04m,450,10 Seats available,N/A,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
Kottamala Tour And Travels,A/C Semi Sleeper (2+2),19:50,22:15,02h 25m,200,39 Seats available,N/A,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
Sonia Travels,A/C Semi Sleeper (2+2),22:20,00:10,01h 50m,300,23 Seats available,N/A,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode
