Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
APSRTC - 42443,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:45,08h 45m,451,33 Seats available,N/A,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4155,INDRA(A.C. Seater),21:10,04:30,07h 20m,545,38 Seats available,N/A,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4619,STAR LINER(NON-AC SLEEPER 2+1),21:20,04:45,07h 25m,626,20 Seats available,N/A,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4199,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,06:05,08h 25m,483,29 Seats available,N/A,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4223,INDRA(A.C. Seater),21:45,04:55,07h 10m,545,28 Seats available,N/A,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4621,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,06:00,08h 10m,483,28 Seats available,N/A,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4267,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,04:30,06h 15m,451,33 Seats available,N/A,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4219,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:15,05:05,06h 50m,743,41 Seats available,N/A,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4181,STAR LINER(NON-AC SLEEPER 2+1),22:15,05:40,07h 25m,584,15 Seats available,N/A,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:10,06:45,07h 35m,389,20 Seats available,N/A,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
IntrCity SmartBus,AC Sleeper (2+1),23:50,07:35,07h 45m,549,21 Seats available,N/A,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
NueGo,Electric A/C Semi Sleeper (2+2),22:35,06:35,08h 00m,332,21 Seats available,N/A,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:30,07:20,07h 50m,519,24 Seats available,N/A,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
Sri Sanvi Tours and Travels,A/C Sleeper (2+1),22:15,05:30,07h 15m,629,21 Seats available,N/A,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4468,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:30,20:55,08h 25m,605,33 Seats available,N/A,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 9334,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),13:00,19:40,06h 40m,929,40 Seats available,N/A,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 4444,INDRA(A.C. Seater),13:15,22:25,09h 10m,732,34 Seats available,N/A,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 4466,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:15,21:00,07h 45m,605,33 Seats available,N/A,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 3067,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,22:50,08h 20m,574,33 Seats available,N/A,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 4511,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:15,23:55,08h 40m,605,33 Seats available,N/A,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 3009,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:45,00:45,09h 00m,605,35 Seats available,N/A,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 3492,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),16:00,23:10,07h 10m,929,43 Seats available,N/A,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 3466,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,00:35,08h 05m,605,33 Seats available,N/A,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 27299,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",16:45,03:00,10h 15m,579,37 Seats available,N/A,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
TGSRTC - 2042,LAHARI A/C SLEEPER CUM SEATER,22:10,05:20,07h 10m,737,37 Seats available,N/A,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
NueGo,Electric A/C Sleeper (2+1),23:30,07:15,07h 45m,830,17 Seats available,N/A,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
NueGo,Electric A/C Seater/Sleeper (2+1),21:45,06:30,08h 45m,474,24 Seats available,N/A,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
Yolo Bus,A/C Sleeper (2+1),22:35,06:40,08h 05m,630,23 Seats available,N/A,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
Svkdt travels,A/C Seater / Sleeper (2+1),23:30,06:55,07h 25m,617,13 Seats available,N/A,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 5815,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:50,02:30,07h 40m,435,25 Seats available,N/A,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4529,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,04:00,07h 15m,394,26 Seats available,N/A,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4538,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,04:00,07h 15m,394,33 Seats available,N/A,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 5831,INDRA(A.C. Seater),21:00,04:00,07h 00m,487,28 Seats available,N/A,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 5835,STAR LINER(NON-AC SLEEPER 2+1),21:15,04:45,07h 30m,521,6 Seats available,N/A,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4515,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,04:30,06h 50m,427,33 Seats available,N/A,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4527,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,04:25,06h 45m,427,23 Seats available,N/A,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4546,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,04:35,06h 35m,427,23 Seats available,N/A,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4556,INDRA(A.C. Seater),22:00,04:40,06h 40m,487,21 Seats available,N/A,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4448,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05:00,07h 00m,394,24 Seats available,N/A,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4573,STAR LINER(NON-AC SLEEPER 2+1),22:15,05:00,06h 45m,553,7 Seats available,N/A,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4484,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,05:15,07h 00m,394,28 Seats available,N/A,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),17:00,23:10,06h 10m,603,24 Seats available,N/A,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
KKaveri Travels,Bharat Benz A/C Sleeper (2+1),21:00,04:10,07h 10m,750,16 Seats available,N/A,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,04:10,07h 10m,500,17 Seats available,N/A,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,04:15,06h 45m,400,27 Seats available,N/A,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,04:00,06h 30m,900,23 Seats available,N/A,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 6006,INDRA(A.C. Seater),12:15,18:15,06h 00m,526,1 Seat available,N/A,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 6209,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,18:50,05h 50m,472,22 Seats available,N/A,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 50191,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),13:30,19:30,06h 00m,716,22 Seats available,N/A,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 9488,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,21:00,06h 30m,472,21 Seats available,N/A,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 9256,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),15:00,21:00,06h 00m,716,32 Seats available,N/A,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 6237,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,22:00,06h 30m,472,34 Seats available,N/A,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 50144,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,23:00,06h 30m,472,38 Seats available,N/A,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 6018,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,23:10,05h 55m,472,21 Seats available,N/A,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 6010,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,04:00,08h 00m,472,20 Seats available,N/A,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,04:00,07h 00m,412,21 Seats available,N/A,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
RK Travels,Non A/C Seater / Sleeper (2+1),22:25,05:30,07h 05m,899,1 Seat available,N/A,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
Maheswari Travels,Non A/C Seater / Sleeper (2+1),22:40,05:40,07h 00m,849,2 Seats available,N/A,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:45,06:00,07h 15m,800,10 Seats available,N/A,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
CGR Travels,NON A/C Semi Sleeper / Sleeper (2+1),22:45,06:55,08h 10m,900,1 Seat available,N/A,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
PRL BUS,Non A/C Seater / Sleeper (2+1),22:45,05:00,06h 15m,1099,2 Seats available,N/A,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 2406,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:00,16:15,04h 15m,281,34 Seats available,N/A,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2656,INDRA(A.C. Seater),12:00,15:40,03h 40m,340,34 Seats available,N/A,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 23548,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:30,17:05,04h 35m,281,34 Seats available,N/A,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2856,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",12:30,16:40,04h 10m,269,35 Seats available,N/A,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2662,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:45,16:25,03h 40m,281,34 Seats available,N/A,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 3327,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,17:35,04h 35m,281,34 Seats available,N/A,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2852,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,17:20,04h 20m,281,32 Seats available,N/A,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2664,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:10,16:50,03h 40m,281,31 Seats available,N/A,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 24268,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,17:45,04h 15m,281,34 Seats available,N/A,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2666,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:45,17:25,03h 40m,281,34 Seats available,N/A,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 3329,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,18:30,04h 30m,281,34 Seats available,N/A,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2766,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,18:00,04h 00m,281,33 Seats available,N/A,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 27132,METRO LUXURY A/C,14:15,18:05,03h 50m,383,24 Seats available,N/A,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 24278,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,18:30,04h 00m,281,34 Seats available,N/A,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 23904,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",14:45,19:00,04h 15m,269,35 Seats available,N/A,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:00,02:00,04h 00m,499,33 Seats available,N/A,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:00,02:00,04h 00m,499,32 Seats available,N/A,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:40,02:30,03h 50m,499,31 Seats available,N/A,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
Morning Star Travels,NON A/C Sleeper (2+1),21:10,02:25,05h 15m,550,14 Seats available,N/A,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
MAHA BUS,A/C Sleeper (2+1),21:30,01:40,04h 10m,790,19 Seats available,N/A,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 52525,Express Non AC Seater 2+3,12:15,16:45,04h 30m,224,45 Seats available,N/A,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 52593,Express Non AC Seater 2+3,13:30,18:30,05h 00m,203,32 Seats available,N/A,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 52527,Express Non AC Seater 2+3,14:30,19:30,05h 00m,224,45 Seats available,N/A,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 52529,Express Non AC Seater 2+3,15:00,19:30,04h 30m,224,45 Seats available,N/A,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 52530,Express Non AC Seater 2+3,16:15,20:45,04h 30m,224,45 Seats available,N/A,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 52532,Express Non AC Seater 2+3,17:30,22:00,04h 30m,224,39 Seats available,N/A,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 52533,Express Non AC Seater 2+3,18:45,23:45,05h 00m,224,42 Seats available,N/A,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 6160,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,23:59,04h 44m,321,31 Seats available,N/A,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 6182,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,00:45,05h 00m,321,5 Seats available,N/A,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 52535,Express Non AC Seater 2+3,21:30,02:30,05h 00m,224,41 Seats available,N/A,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:00,02:40,06h 40m,399,22 Seats available,N/A,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
Indu Travels,Non A/C Seater / Sleeper (2+1),20:00,02:15,06h 15m,499,28 Seats available,N/A,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),20:25,02:30,06h 05m,349,29 Seats available,N/A,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
Indu Travels,Non A/C Seater / Sleeper (2+1),20:30,02:15,05h 45m,499,31 Seats available,N/A,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
Vasavi travels,Non A/C Seater / Sleeper (2+1),20:30,02:00,05h 30m,450,33 Seats available,N/A,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 7593,Express Non AC Seater 2+3,12:30,15:45,03h 15m,173,43 Seats available,N/A,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli
APSRTC - 7589,Express Non AC Seater 2+3,14:30,17:45,03h 15m,173,41 Seats available,N/A,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli
APSRTC - 6225,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:00,18:45,03h 45m,226,26 Seats available,N/A,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli
APSRTC - 5769,Express Non AC Seater 2+3,17:30,20:45,03h 15m,173,25 Seats available,N/A,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli
APSRTC - 7587,Express Non AC Seater 2+3,18:30,21:45,03h 15m,173,39 Seats available,N/A,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli
APSRTC - 47135,Express Non AC Seater 2+3,20:15,23:15,03h 00m,173,43 Seats available,N/A,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli
APSRTC - 7595,Express Non AC Seater 2+3,21:30,00:45,03h 15m,173,43 Seats available,N/A,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli
Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),20:00,23:59,03h 59m,400,28 Seats available,N/A,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli
VEERA & SRI KALESWARI TRAVELS,Non A/C Seater / Sleeper (2+1),20:00,02:00,06h 00m,299,10 Seats available,N/A,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli
Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:15,02:00,05h 45m,359,35 Seats available,N/A,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli
RK Travels,Non A/C Seater / Sleeper (2+1),20:30,02:30,06h 00m,399,24 Seats available,N/A,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli
Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:30,02:35,06h 05m,350,34 Seats available,N/A,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli
APSRTC - 7586,Express Non AC Seater 2+3,13:15,16:30,03h 15m,173,1 Seat available,N/A,Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore
APSRTC - 6006,INDRA(A.C. Seater),15:00,18:15,03h 15m,279,1 Seat available,N/A,Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore
APSRTC - 5759,Express Non AC Seater 2+3,17:45,21:00,03h 15m,173,1 Seat available,N/A,Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore
APSRTC - 7590,Express Non AC Seater 2+3,19:00,22:15,03h 15m,173,24 Seats available,N/A,Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore
BABA TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,06:25,06h 26m,800,26 Seats available,N/A,Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore
HARITHA TRAVELS,A/C Seater / Sleeper (2+1),01:15,05:35,04h 20m,999,30 Seats available,N/A,Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore
APSRTC - 52849,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,18:00,04h 00m,365,10 Seats available,N/A,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
APSRTC - 52975,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,18:30,04h 00m,365,16 Seats available,N/A,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
APSRTC - 6969,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,19:00,04h 00m,365,11 Seats available,N/A,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
APSRTC - 6744,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,19:55,04h 25m,365,17 Seats available,N/A,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
APSRTC - 52935,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",16:00,20:45,04h 45m,307,23 Seats available,N/A,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
Royal Rich India - R No 208,Bharat Benz A/C Sleeper (2+1),20:10,23:45,03h 35m,900,8 Seats available,N/A,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:40,03:15,03h 35m,900,21 Seats available,N/A,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
YAS Tours and Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:00,23:59,01h 59m,1500,27 Seats available,N/A,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,05:45,05h 46m,799,2 Seats available,N/A,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
YAS Tours and Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:05,01:30,03h 25m,1000,44 Seats available,N/A,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
APSRTC - 51511,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:00,16:30,04h 30m,344,33 Seats available,N/A,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
APSRTC - 51538,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:30,17:20,04h 50m,344,33 Seats available,N/A,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
APSRTC - 51503,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,18:00,04h 30m,344,32 Seats available,N/A,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
APSRTC - 51619,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:45,17:55,04h 10m,344,33 Seats available,N/A,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
APSRTC - 5656,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,20:45,06h 45m,376,33 Seats available,N/A,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
APSRTC - 51065,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:15,19:15,05h 00m,344,33 Seats available,N/A,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
